participant_name,order,group_id,sex,age,order_event,session_id,block_name,trial_name,event_name,cumulative_time,participant_response,key,pressed_or_released,correct_response,r_reaction_time,cr
1170.0,Emotion Induction(EI),C to D,M,25.0,1094.0,SECOND,Third N-back,"LOP_n=1, 21",Q,2406535.0,Z,2.0,Pressed,267,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1098.0,SECOND,Third N-back,"LOP_n=1, 22",Q,2408261.0,Z,2.0,Pressed,344,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1101.0,SECOND,Third N-back,"LOP_n=1, 23",Q,2410090.0,/,/,Pressed,224,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1104.0,SECOND,Third N-back,"LOP_n=1, 24",Q,2411835.0,Z,2.0,Pressed,339,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1107.0,SECOND,Third N-back,"LOP_n=1, 25",Q,2413569.0,Z,2.0,Pressed,129,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1110.0,SECOND,Third N-back,"LOP_n=1, 26",Q,2415189.0,/,/,Pressed,15,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1113.0,SECOND,Third N-back,"LOP_n=1, 27",Q,2417151.0,Z,2.0,Pressed,417,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1116.0,SECOND,Third N-back,"LOP_n=1, 28",Q,2418914.0,Z,2.0,Pressed,367,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1120.0,SECOND,Third N-back,"LOP_n=1, 29",Q,2420680.0,Z,2.0,Pressed,331,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1123.0,SECOND,Third N-back,"LOP_n=1, 30",Q,2422468.0,Z,2.0,Pressed,183,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1133.0,SECOND,Third N-back,"LOP_n=2, 1",Q,2430932.0,Z,2.0,Pressed,139,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1136.0,SECOND,Third N-back,"LOP_n=2, 2",Q,2433392.0,Z,2.0,Pressed,855,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1139.0,SECOND,Third N-back,"LOP_n=2, 3",Q,2435809.0,Z,2.0,Pressed,812,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1142.0,SECOND,Third N-back,"LOP_n=2, 4",Q,2437981.0,Z,2.0,Pressed,567,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1145.0,SECOND,Third N-back,"LOP_n=2, 5",Q,2440857.0,Z,2.0,Pressed,1270,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1148.0,SECOND,Third N-back,"LOP_n=2, 6",Q,2442812.0,/,/,Pressed,350,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1151.0,SECOND,Third N-back,"LOP_n=2, 7",Q,2444701.0,Z,2.0,Pressed,329,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1154.0,SECOND,Third N-back,"LOP_n=2, 8",Q,2446528.0,Z,2.0,Pressed,273,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1157.0,SECOND,Third N-back,"LOP_n=2, 9",Q,2448432.0,Z,2.0,Pressed,299,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1160.0,SECOND,Third N-back,"LOP_n=2, 10",Q,2450550.0,Z,2.0,Pressed,513,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1163.0,SECOND,Third N-back,"LOP_n=2, 11",Q,2452509.0,Z,2.0,Pressed,354,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1166.0,SECOND,Third N-back,"LOP_n=2, 12",Q,2454224.0,/,/,Pressed,110,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1169.0,SECOND,Third N-back,"LOP_n=2, 13",Q,2456230.0,/,/,Pressed,401,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1172.0,SECOND,Third N-back,"LOP_n=2, 14",Q,2457957.0,Z,2.0,Pressed,122,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1175.0,SECOND,Third N-back,"LOP_n=2, 15",Q,2459732.0,Z,2.0,Pressed,170,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1178.0,SECOND,Third N-back,"LOP_n=2, 16",Q,2461517.0,Z,2.0,Pressed,180,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1181.0,SECOND,Third N-back,"LOP_n=2, 17",Q,2463438.0,/,/,Pressed,316,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1184.0,SECOND,Third N-back,"LOP_n=2, 18",Q,2465097.0,Z,2.0,Pressed,54,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1187.0,SECOND,Third N-back,"LOP_n=2, 19",Q,2466850.0,Z,2.0,Pressed,148,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1190.0,SECOND,Third N-back,"LOP_n=2, 20",Q,2470141.0,Z,2.0,Pressed,1686,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1193.0,SECOND,Third N-back,"LOP_n=2, 21",Q,2472148.0,Z,2.0,Pressed,402,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1196.0,SECOND,Third N-back,"LOP_n=2, 22",Q,2474204.0,Z,2.0,Pressed,451,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1199.0,SECOND,Third N-back,"LOP_n=2, 23",Q,2476035.0,Z,2.0,Pressed,226,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1202.0,SECOND,Third N-back,"LOP_n=2, 24",Q,2477676.0,/,/,Pressed,36,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1205.0,SECOND,Third N-back,"LOP_n=2, 25",Q,2479512.0,Z,2.0,Pressed,375,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1208.0,SECOND,Third N-back,"LOP_n=2, 26",Q,2481491.0,/,/,Pressed,422,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1211.0,SECOND,Third N-back,"LOP_n=2, 27",Q,2483213.0,/,/,Pressed,908,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1215.0,SECOND,Third N-back,"LOP_n=2, 28",Q,2484940.0,Z,2.0,Pressed,411,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1218.0,SECOND,Third N-back,"LOP_n=2, 29",Q,2486601.0,Z,2.0,Pressed,682,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1221.0,SECOND,Third N-back,"LOP_n=2, 30",Q,2488872.0,Z,2.0,Pressed,666,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1224.0,SECOND,Third N-back,"LOP_n=2, 31",Q,2490737.0,Z,2.0,Pressed,317,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1227.0,SECOND,Third N-back,"LOP_n=2, 32",Q,2492503.0,/,/,Pressed,281,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1230.0,SECOND,Third N-back,"LOP_n=2, 33",Q,2494328.0,Z,2.0,Pressed,220,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1233.0,SECOND,Third N-back,"LOP_n=2, 34",Q,2496166.0,Z,2.0,Pressed,233,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1236.0,SECOND,Third N-back,"LOP_n=2, 35",Q,2497878.0,Z,2.0,Pressed,249,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1239.0,SECOND,Third N-back,"LOP_n=2, 36",Q,2499506.0,Z,2.0,Pressed,23,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1242.0,SECOND,Third N-back,"LOP_n=2, 37",Q,2501180.0,Z,2.0,Pressed,277,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1245.0,SECOND,Third N-back,"LOP_n=2, 38",Q,2503089.0,Z,2.0,Pressed,303,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1248.0,SECOND,Third N-back,"LOP_n=2, 39",Q,2505533.0,Z,2.0,Pressed,839,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1251.0,SECOND,Third N-back,"LOP_n=2, 40",Q,2507475.0,/,/,Pressed,337,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1254.0,SECOND,Third N-back,"LOP_n=2, 41",Q,2509328.0,Z,2.0,Pressed,248,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1260.0,SECOND,Third N-back,"LOP_n=2, 42",Q,2510965.0,Z,2.0,Pressed,202,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1265.0,SECOND,Third N-back,"LOP_n=2, 43",Q,2512682.0,Z,2.0,Pressed,217,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1268.0,SECOND,Third N-back,"LOP_n=2, 44",Q,2514638.0,Z,2.0,Pressed,351,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1271.0,SECOND,Third N-back,"LOP_n=2, 45",Q,2517700.0,Z,2.0,Pressed,1457,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1285.0,SECOND,Third N-back,"LOP_n=3, 1",Q,2531803.0,Z,2.0,Pressed,328,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1288.0,SECOND,Third N-back,"LOP_n=3, 2",Q,2533542.0,Z,2.0,Pressed,134,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1291.0,SECOND,Third N-back,"LOP_n=3, 3",Q,2535431.0,Z,2.0,Pressed,284,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1294.0,SECOND,Third N-back,"LOP_n=3, 4",Q,2537394.0,Z,2.0,Pressed,358,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1297.0,SECOND,Third N-back,"LOP_n=3, 5",Q,2539236.0,/,/,Pressed,237,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1300.0,SECOND,Third N-back,"LOP_n=3, 6",Q,2541099.0,Z,2.0,Pressed,258,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1303.0,SECOND,Third N-back,"LOP_n=3, 7",Q,2543077.0,Z,2.0,Pressed,373,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1306.0,SECOND,Third N-back,"LOP_n=3, 8",Q,2544774.0,/,/,Pressed,93,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1309.0,SECOND,Third N-back,"LOP_n=3, 9",Q,2548304.0,Z,2.0,Pressed,1925,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1312.0,SECOND,Third N-back,"LOP_n=3, 10",Q,2550300.0,Z,2.0,Pressed,391,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1315.0,SECOND,Third N-back,"LOP_n=3, 11",Q,2552208.0,Z,2.0,Pressed,303,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1318.0,SECOND,Third N-back,"LOP_n=3, 12",Q,2555440.0,Z,2.0,Pressed,1627,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1321.0,SECOND,Third N-back,"LOP_n=3, 13",Q,2559452.0,Z,2.0,Pressed,2407,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1324.0,SECOND,Third N-back,"LOP_n=3, 14",Q,2561244.0,Z,2.0,Pressed,187,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1327.0,SECOND,Third N-back,"LOP_n=3, 15",Q,2562927.0,/,/,Pressed,78,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1330.0,SECOND,Third N-back,"LOP_n=3, 16",Q,2564827.0,Z,2.0,Pressed,328,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1335.0,SECOND,Third N-back,"LOP_n=3, 17",Q,2566648.0,Z,2.0,Pressed,256,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1338.0,SECOND,Third N-back,"LOP_n=3, 18",Q,2568519.0,Z,2.0,Pressed,266,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1341.0,SECOND,Third N-back,"LOP_n=3, 19",Q,2576375.0,/,/,Pressed,6251,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1344.0,SECOND,Third N-back,"LOP_n=3, 20",Q,2578309.0,Z,2.0,Pressed,329,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1347.0,SECOND,Third N-back,"LOP_n=3, 21",Q,2581362.0,Z,2.0,Pressed,1455,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1350.0,SECOND,Third N-back,"LOP_n=3, 22",Q,2583466.0,Z,2.0,Pressed,499,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1353.0,SECOND,Third N-back,"LOP_n=3, 23",Q,2585127.0,Z,2.0,Pressed,56,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1356.0,SECOND,Third N-back,"LOP_n=3, 24",Q,2587060.0,Z,2.0,Pressed,329,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1359.0,SECOND,Third N-back,"LOP_n=3, 25",Q,2589748.0,Z,2.0,Pressed,1083,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1362.0,SECOND,Third N-back,"LOP_n=3, 26",Q,2591525.0,Z,2.0,Pressed,311,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1366.0,SECOND,Third N-back,"LOP_n=3, 27",Q,2593248.0,Z,2.0,Pressed,391,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1370.0,SECOND,Third N-back,"LOP_n=3, 28",Q,2595099.0,Z,2.0,Pressed,348,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1373.0,SECOND,Third N-back,"LOP_n=3, 29",Q,2596974.0,Z,2.0,Pressed,285,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1376.0,SECOND,Third N-back,"LOP_n=3, 30",Q,2599036.0,Z,2.0,Pressed,456,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1393.0,SECOND,Third N-back,"LOP_n=4, 1",Q,2613675.0,Z,2.0,Pressed,391,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1396.0,SECOND,Third N-back,"LOP_n=4, 2",Q,2616656.0,/,/,Pressed,1376,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1399.0,SECOND,Third N-back,"LOP_n=4, 3",Q,2618926.0,Z,2.0,Pressed,665,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1402.0,SECOND,Third N-back,"LOP_n=4, 4",Q,2620548.0,Z,2.0,Pressed,17,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1405.0,SECOND,Third N-back,"LOP_n=4, 5",Q,2622309.0,Z,2.0,Pressed,154,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1408.0,SECOND,Third N-back,"LOP_n=4, 6",Q,2631135.0,Z,2.0,Pressed,7221,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1411.0,SECOND,Third N-back,"LOP_n=4, 7",Q,2633062.0,Z,2.0,Pressed,322,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1414.0,SECOND,Third N-back,"LOP_n=4, 8",Q,2637122.0,Z,2.0,Pressed,2455,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1418.0,SECOND,Third N-back,"LOP_n=4, 9",Q,2638990.0,Z,2.0,Pressed,353,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1421.0,SECOND,Third N-back,"LOP_n=4, 10",Q,2641704.0,Z,2.0,Pressed,1109,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1424.0,SECOND,Third N-back,"LOP_n=4, 11",Q,2643655.0,Z,2.0,Pressed,346,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1427.0,SECOND,Third N-back,"LOP_n=4, 12",Q,2646147.0,Z,2.0,Pressed,887,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1430.0,SECOND,Third N-back,"LOP_n=4, 13",Q,2648048.0,/,/,Pressed,295,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1433.0,SECOND,Third N-back,"LOP_n=4, 14",Q,2650092.0,/,/,Pressed,439,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1436.0,SECOND,Third N-back,"LOP_n=4, 15",Q,2651847.0,Z,2.0,Pressed,150,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1439.0,SECOND,Third N-back,"LOP_n=4, 16",Q,2653723.0,/,/,Pressed,271,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1442.0,SECOND,Third N-back,"LOP_n=4, 17",Q,2655515.0,Z,2.0,Pressed,187,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1445.0,SECOND,Third N-back,"LOP_n=4, 18",Q,2657359.0,Z,2.0,Pressed,239,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1448.0,SECOND,Third N-back,"LOP_n=4, 19",Q,2660856.0,Z,2.0,Pressed,1892,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1451.0,SECOND,Third N-back,"LOP_n=4, 20",Q,2662807.0,/,/,Pressed,346,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1454.0,SECOND,Third N-back,"LOP_n=4, 21",Q,2664919.0,Z,2.0,Pressed,507,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1457.0,SECOND,Third N-back,"LOP_n=4, 22",Q,2667344.0,/,/,Pressed,820,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1460.0,SECOND,Third N-back,"LOP_n=4, 23",Q,2669961.0,Z,2.0,Pressed,1012,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1463.0,SECOND,Third N-back,"LOP_n=4, 24",Q,2672098.0,Z,2.0,Pressed,532,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1466.0,SECOND,Third N-back,"LOP_n=4, 25",Q,2674148.0,/,/,Pressed,445,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1469.0,SECOND,Third N-back,"LOP_n=4, 26",Q,2676124.0,/,/,Pressed,371,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1472.0,SECOND,Third N-back,"LOP_n=4, 27",Q,2677980.0,/,/,Pressed,251,/; Z,Incorrect
1170.0,Emotion Induction(EI),C to D,M,25.0,1475.0,SECOND,Third N-back,"LOP_n=4, 28",Q,2679688.0,Z,2.0,Pressed,103,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1478.0,SECOND,Third N-back,"LOP_n=4, 29",Q,2681630.0,Z,2.0,Pressed,337,/; Z,Correct
1170.0,Emotion Induction(EI),C to D,M,25.0,1481.0,SECOND,Third N-back,"LOP_n=4, 30",Q,2683543.0,Z,2.0,Pressed,308,/; Z,Incorrect
1171.0,Emotion Induction(EI),C to D,M,28.0,27.0,SECOND,pre N-back,"LOP_n=1, 1",Q,126893.0,Z,2.0,Pressed,295,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,30.0,SECOND,pre N-back,"LOP_n=1, 2",Q,129647.0,/,/,Pressed,1146,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,33.0,SECOND,pre N-back,"LOP_n=1, 3",Q,131814.0,Z,2.0,Pressed,559,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,36.0,SECOND,pre N-back,"LOP_n=1, 4",Q,134106.0,Z,2.0,Pressed,683,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,39.0,SECOND,pre N-back,"LOP_n=1, 5",Q,136187.0,Z,2.0,Pressed,473,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,42.0,SECOND,pre N-back,"LOP_n=1, 6",Q,138218.0,Z,2.0,Pressed,423,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,45.0,SECOND,pre N-back,"LOP_n=1, 7",Q,140240.0,Z,2.0,Pressed,414,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,48.0,SECOND,pre N-back,"LOP_n=1, 8",Q,142222.0,Z,2.0,Pressed,374,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,51.0,SECOND,pre N-back,"LOP_n=1, 9",Q,144547.0,Z,2.0,Pressed,717,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,54.0,SECOND,pre N-back,"LOP_n=1, 10",Q,146574.0,Z,2.0,Pressed,419,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,57.0,SECOND,pre N-back,"LOP_n=1, 11",Q,148523.0,Z,2.0,Pressed,341,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,60.0,SECOND,pre N-back,"LOP_n=1, 12",Q,150811.0,Z,2.0,Pressed,870,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,63.0,SECOND,pre N-back,"LOP_n=1, 13",Q,153293.0,Z,2.0,Pressed,874,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,66.0,SECOND,pre N-back,"LOP_n=1, 14",Q,155435.0,Z,2.0,Pressed,534,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,69.0,SECOND,pre N-back,"LOP_n=1, 15",Q,158220.0,/,/,Pressed,1176,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,72.0,SECOND,pre N-back,"LOP_n=1, 16",Q,161603.0,Z,2.0,Pressed,1775,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,75.0,SECOND,pre N-back,"LOP_n=1, 17",Q,164413.0,Z,2.0,Pressed,1202,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,78.0,SECOND,pre N-back,"LOP_n=1, 18",Q,166534.0,Z,2.0,Pressed,513,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,81.0,SECOND,pre N-back,"LOP_n=1, 19",Q,168708.0,Z,2.0,Pressed,566,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,84.0,SECOND,pre N-back,"LOP_n=1, 20",Q,170814.0,Z,2.0,Pressed,498,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,87.0,SECOND,pre N-back,"LOP_n=1, 21",Q,172960.0,/,/,Pressed,539,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,90.0,SECOND,pre N-back,"LOP_n=1, 22",Q,175009.0,Z,2.0,Pressed,441,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,93.0,SECOND,pre N-back,"LOP_n=1, 23",Q,177182.0,Z,2.0,Pressed,565,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,96.0,SECOND,pre N-back,"LOP_n=1, 24",Q,179255.0,/,/,Pressed,465,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,99.0,SECOND,pre N-back,"LOP_n=1, 25",Q,181548.0,Z,2.0,Pressed,686,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,102.0,SECOND,pre N-back,"LOP_n=1, 26",Q,183760.0,Z,2.0,Pressed,604,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,105.0,SECOND,pre N-back,"LOP_n=1, 27",Q,185883.0,Z,2.0,Pressed,514,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,108.0,SECOND,pre N-back,"LOP_n=1, 28",Q,188066.0,Z,2.0,Pressed,575,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,111.0,SECOND,pre N-back,"LOP_n=1, 29",Q,190175.0,Z,2.0,Pressed,501,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,114.0,SECOND,pre N-back,"LOP_n=1, 30",Q,192451.0,Z,2.0,Pressed,668,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,124.0,SECOND,pre N-back,"LOP_n=2, 1",Q,204554.0,Z,2.0,Pressed,1153,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,127.0,SECOND,pre N-back,"LOP_n=2, 2",Q,207430.0,/,/,Pressed,1271,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,130.0,SECOND,pre N-back,"LOP_n=2, 3",Q,210053.0,Z,2.0,Pressed,1018,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,133.0,SECOND,pre N-back,"LOP_n=2, 4",Q,213482.0,Z,2.0,Pressed,1824,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,136.0,SECOND,pre N-back,"LOP_n=2, 5",Q,215940.0,Z,2.0,Pressed,854,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,139.0,SECOND,pre N-back,"LOP_n=2, 6",Q,218431.0,Z,2.0,Pressed,886,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,142.0,SECOND,pre N-back,"LOP_n=2, 7",Q,220876.0,Z,2.0,Pressed,840,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,145.0,SECOND,pre N-back,"LOP_n=2, 8",Q,223221.0,Z,2.0,Pressed,740,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,148.0,SECOND,pre N-back,"LOP_n=2, 9",Q,225894.0,Z,2.0,Pressed,1068,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,151.0,SECOND,pre N-back,"LOP_n=2, 10",Q,228113.0,Z,2.0,Pressed,614,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,154.0,SECOND,pre N-back,"LOP_n=2, 11",Q,230665.0,/,/,Pressed,947,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,157.0,SECOND,pre N-back,"LOP_n=2, 12",Q,233076.0,Z,2.0,Pressed,806,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,160.0,SECOND,pre N-back,"LOP_n=2, 13",Q,235459.0,Z,2.0,Pressed,778,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,163.0,SECOND,pre N-back,"LOP_n=2, 14",Q,237762.0,Z,2.0,Pressed,698,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,166.0,SECOND,pre N-back,"LOP_n=2, 15",Q,240224.0,Z,2.0,Pressed,857,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,169.0,SECOND,pre N-back,"LOP_n=2, 16",Q,242705.0,Z,2.0,Pressed,876,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,172.0,SECOND,pre N-back,"LOP_n=2, 17",Q,245112.0,Z,2.0,Pressed,802,/; Z,Correct
1171.0,Emotion Induction(EI),C to D,M,28.0,175.0,SECOND,pre N-back,"LOP_n=2, 18",Q,247435.0,Z,2.0,Pressed,717,/; Z,Correct
