order,participant_group,participant_id,session_id,block_name,trial_name,event_name,cumulative_time,participant_response,key,pressed_or_released,correct_response,r_reaction_time,error_code,all_loction_trial_variable,cr,reaction_time_ms,correct_response_clean,accuracy,nback_level,session_number,rt_too_fast,rt_too_slow,rt_valid
793,A,1108,2nd,n_back2,"LOP_n=3, 25",Q,993379,Z,Z,Pressed,320,/; Z,C,,Correct,320.0,/; Z,1,3,2,False,False,True
796,A,1108,2nd,n_back2,"LOP_n=3, 26",Q,996519,/,/,Pressed,1535,/; Z,C,,Incorrect,1535.0,/; Z,0,3,2,False,False,True
799,A,1108,2nd,n_back2,"LOP_n=3, 27",Q,998171,Z,Z,Pressed,47,/; Z,C,,Correct,47.0,/; Z,1,3,2,True,False,False
802,A,1108,2nd,n_back2,"LOP_n=3, 28",Q,1000914,Z,Z,Pressed,1138,/; Z,C,,Correct,1138.0,/; Z,1,3,2,False,False,True
805,A,1108,2nd,n_back2,"LOP_n=3, 29",Q,1003199,Z,Z,Pressed,680,/; Z,C,,Correct,680.0,/; Z,1,3,2,False,False,True
808,A,1108,2nd,n_back2,"LOP_n=3, 30",Q,1004892,Z,Z,Pressed,88,/; Z,C,,Correct,88.0,/; Z,1,3,2,True,False,False
825,A,1108,2nd,n_back2,"LOP_n=4, 1",Q,1022902,Z,Z,Pressed,665,/; Z,C,,Correct,665.0,/; Z,1,4,2,False,False,True
828,A,1108,2nd,n_back2,"LOP_n=4, 2",Q,1026660,Z,Z,Pressed,2153,/; Z,C,,Correct,2153.0,/; Z,1,4,2,False,False,True
831,A,1108,2nd,n_back2,"LOP_n=4, 3",Q,1028437,Z,Z,Pressed,172,/; Z,C,,Correct,172.0,/; Z,1,4,2,False,False,True
834,A,1108,2nd,n_back2,"LOP_n=4, 4",Q,1030508,Z,Z,Pressed,466,/; Z,C,,Correct,466.0,/; Z,1,4,2,False,False,True
837,A,1108,2nd,n_back2,"LOP_n=4, 5",Q,1034156,Z,Z,Pressed,2043,/; Z,C,,Correct,2043.0,/; Z,1,4,2,False,False,True
840,A,1108,2nd,n_back2,"LOP_n=4, 6",Q,1036894,Z,Z,Pressed,1133,/; Z,C,,Correct,1133.0,/; Z,1,4,2,False,False,True
843,A,1108,2nd,n_back2,"LOP_n=4, 7",Q,1038859,Z,Z,Pressed,360,/; Z,C,,Correct,360.0,/; Z,1,4,2,False,False,True
846,A,1108,2nd,n_back2,"LOP_n=4, 8",Q,1042139,/,/,Pressed,1675,/; Z,C,,Incorrect,1675.0,/; Z,0,4,2,False,False,True
849,A,1108,2nd,n_back2,"LOP_n=4, 9",Q,1044790,Z,Z,Pressed,1046,/; Z,C,,Correct,1046.0,/; Z,1,4,2,False,False,True
852,A,1108,2nd,n_back2,"LOP_n=4, 10",Q,1046751,Z,Z,Pressed,356,/; Z,C,,Correct,356.0,/; Z,1,4,2,False,False,True
855,A,1108,2nd,n_back2,"LOP_n=4, 11",Q,1048467,Z,Z,Pressed,111,/; Z,C,,Correct,111.0,/; Z,1,4,2,False,False,True
858,A,1108,2nd,n_back2,"LOP_n=4, 12",Q,1052265,/,/,Pressed,2193,/; Z,C,,Correct,2193.0,/; Z,1,4,2,False,False,True
861,A,1108,2nd,n_back2,"LOP_n=4, 13",Q,1053991,Z,Z,Pressed,121,/; Z,C,,Correct,121.0,/; Z,1,4,2,False,False,True
864,A,1108,2nd,n_back2,"LOP_n=4, 14",Q,1055780,Z,Z,Pressed,184,/; Z,C,,Correct,184.0,/; Z,1,4,2,False,False,True
867,A,1108,2nd,n_back2,"LOP_n=4, 15",Q,1057739,Z,Z,Pressed,354,/; Z,C,,Correct,354.0,/; Z,1,4,2,False,False,True
870,A,1108,2nd,n_back2,"LOP_n=4, 16",Q,1060552,Z,Z,Pressed,1208,/; Z,C,,Correct,1208.0,/; Z,1,4,2,False,False,True
873,A,1108,2nd,n_back2,"LOP_n=4, 17",Q,1062402,Z,Z,Pressed,245,/; Z,C,,Correct,245.0,/; Z,1,4,2,False,False,True
876,A,1108,2nd,n_back2,"LOP_n=4, 18",Q,1064035,Z,Z,Pressed,28,/; Z,C,,Correct,28.0,/; Z,1,4,2,True,False,False
879,A,1108,2nd,n_back2,"LOP_n=4, 19",Q,1065735,Z,Z,Pressed,93,/; Z,C,,Correct,93.0,/; Z,1,4,2,True,False,False
882,A,1108,2nd,n_back2,"LOP_n=4, 20",Q,1067356,Z,Z,Pressed,16,/; Z,C,,Correct,16.0,/; Z,1,4,2,True,False,False
885,A,1108,2nd,n_back2,"LOP_n=4, 21",Q,1068977,Z,Z,Pressed,15,/; Z,C,,Correct,15.0,/; Z,1,4,2,True,False,False
888,A,1108,2nd,n_back2,"LOP_n=4, 22",Q,1071267,/,/,Pressed,683,/; Z,C,,Correct,683.0,/; Z,1,4,2,False,False,True
891,A,1108,2nd,n_back2,"LOP_n=4, 23",Q,1073004,Z,Z,Pressed,132,/; Z,C,,Correct,132.0,/; Z,1,4,2,False,False,True
894,A,1108,2nd,n_back2,"LOP_n=4, 24",Q,1075124,Z,Z,Pressed,515,/; Z,C,,Correct,515.0,/; Z,1,4,2,False,False,True
897,A,1108,2nd,n_back2,"LOP_n=4, 25",Q,1077132,Z,Z,Pressed,403,/; Z,C,,Correct,403.0,/; Z,1,4,2,False,False,True
900,A,1108,2nd,n_back2,"LOP_n=4, 26",Q,1078925,Z,Z,Pressed,188,/; Z,C,,Correct,188.0,/; Z,1,4,2,False,False,True
903,A,1108,2nd,n_back2,"LOP_n=4, 27",Q,1080721,Z,Z,Pressed,191,/; Z,C,,Correct,191.0,/; Z,1,4,2,False,False,True
906,A,1108,2nd,n_back2,"LOP_n=4, 28",Q,1082388,Z,Z,Pressed,62,/; Z,C,,Correct,62.0,/; Z,1,4,2,True,False,False
909,A,1108,2nd,n_back2,"LOP_n=4, 29",Q,1084217,Z,Z,Pressed,223,/; Z,C,,Correct,223.0,/; Z,1,4,2,False,False,True
912,A,1108,2nd,n_back2,"LOP_n=4, 30",Q,1086063,Z,Z,Pressed,241,/; Z,C,,Correct,241.0,/; Z,1,4,2,False,False,True
994,A,1108,2nd,n_back3,"LOP_n=1, 1",Q,2685040,Z,Z,Pressed,725,/; Z,C,,Correct,725.0,/; Z,1,1,2,False,False,True
997,A,1108,2nd,n_back3,"LOP_n=1, 2",Q,2687136,Z,Z,Pressed,491,/; Z,C,,Correct,491.0,/; Z,1,1,2,False,False,True
1000,A,1108,2nd,n_back3,"LOP_n=1, 3",Q,2689294,Z,Z,Pressed,561,/; Z,C,,Correct,561.0,/; Z,1,1,2,False,False,True
1003,A,1108,2nd,n_back3,"LOP_n=1, 4",Q,2691330,Z,Z,Pressed,431,/; Z,C,,Correct,431.0,/; Z,1,1,2,False,False,True
1006,A,1108,2nd,n_back3,"LOP_n=1, 5",Q,2693195,Z,Z,Pressed,260,/; Z,C,,Correct,260.0,/; Z,1,1,2,False,False,True
1009,A,1108,2nd,n_back3,"LOP_n=1, 6",Q,2694924,Z,Z,Pressed,124,/; Z,C,,Correct,124.0,/; Z,1,1,2,False,False,True
1012,A,1108,2nd,n_back3,"LOP_n=1, 7",Q,2696649,/,/,Pressed,120,/; Z,C,,Correct,120.0,/; Z,1,1,2,False,False,True
1015,A,1108,2nd,n_back3,"LOP_n=1, 8",Q,2698466,Z,Z,Pressed,212,/; Z,C,,Correct,212.0,/; Z,1,1,2,False,False,True
1018,A,1108,2nd,n_back3,"LOP_n=1, 9",Q,2700154,Z,Z,Pressed,83,/; Z,C,,Correct,83.0,/; Z,1,1,2,True,False,False
1021,A,1108,2nd,n_back3,"LOP_n=1, 10",Q,2701810,Z,Z,Pressed,51,/; Z,C,,Correct,51.0,/; Z,1,1,2,True,False,False
1024,A,1108,2nd,n_back3,"LOP_n=1, 11",Q,2703831,Z,Z,Pressed,417,/; Z,C,,Correct,417.0,/; Z,1,1,2,False,False,True
1027,A,1108,2nd,n_back3,"LOP_n=1, 12",Q,2705617,Z,Z,Pressed,181,/; Z,C,,Correct,181.0,/; Z,1,1,2,False,False,True
1030,A,1108,2nd,n_back3,"LOP_n=1, 13",Q,2707357,Z,Z,Pressed,135,/; Z,C,,Correct,135.0,/; Z,1,1,2,False,False,True
1033,A,1108,2nd,n_back3,"LOP_n=1, 14",Q,2709042,Z,Z,Pressed,80,/; Z,C,,Correct,80.0,/; Z,1,1,2,True,False,False
1036,A,1108,2nd,n_back3,"LOP_n=1, 15",Q,2710714,Z,Z,Pressed,67,/; Z,C,,Correct,67.0,/; Z,1,1,2,True,False,False
1039,A,1108,2nd,n_back3,"LOP_n=1, 16",Q,2712440,Z,Z,Pressed,121,/; Z,C,,Correct,121.0,/; Z,1,1,2,False,False,True
1042,A,1108,2nd,n_back3,"LOP_n=1, 17",Q,2714271,Z,Z,Pressed,226,/; Z,C,,Correct,226.0,/; Z,1,1,2,False,False,True
1045,A,1108,2nd,n_back3,"LOP_n=1, 18",Q,2715915,Z,Z,Pressed,39,/; Z,C,,Correct,39.0,/; Z,1,1,2,True,False,False
1048,A,1108,2nd,n_back3,"LOP_n=1, 19",Q,2717613,Z,Z,Pressed,91,/; Z,C,,Correct,91.0,/; Z,1,1,2,True,False,False
1051,A,1108,2nd,n_back3,"LOP_n=1, 20",Q,2719380,/,/,Pressed,162,/; Z,C,,Correct,162.0,/; Z,1,1,2,False,False,True
1054,A,1108,2nd,n_back3,"LOP_n=1, 21",Q,2721184,Z,Z,Pressed,199,/; Z,C,,Correct,199.0,/; Z,1,1,2,False,False,True
1057,A,1108,2nd,n_back3,"LOP_n=1, 22",Q,2722988,Z,Z,Pressed,199,/; Z,C,,Correct,199.0,/; Z,1,1,2,False,False,True
1060,A,1108,2nd,n_back3,"LOP_n=1, 23",Q,2724657,Z,Z,Pressed,64,/; Z,C,,Correct,64.0,/; Z,1,1,2,True,False,False
1063,A,1108,2nd,n_back3,"LOP_n=1, 24",Q,2726728,Z,Z,Pressed,531,/; Z,C,,Correct,531.0,/; Z,1,1,2,False,False,True
1066,A,1108,2nd,n_back3,"LOP_n=1, 25",Q,2729115,Z,Z,Pressed,782,/; Z,C,,Incorrect,782.0,/; Z,0,1,2,False,False,True
1069,A,1108,2nd,n_back3,"LOP_n=1, 26",Q,2730914,Z,Z,Pressed,194,/; Z,C,,Correct,194.0,/; Z,1,1,2,False,False,True
1072,A,1108,2nd,n_back3,"LOP_n=1, 27",Q,2733350,Z,Z,Pressed,831,/; Z,C,,Correct,831.0,/; Z,1,1,2,False,False,True
1075,A,1108,2nd,n_back3,"LOP_n=1, 28",Q,2735061,Z,Z,Pressed,106,/; Z,C,,Correct,106.0,/; Z,1,1,2,False,False,True
1078,A,1108,2nd,n_back3,"LOP_n=1, 29",Q,2736866,Z,Z,Pressed,200,/; Z,C,,Correct,200.0,/; Z,1,1,2,False,False,True
1081,A,1108,2nd,n_back3,"LOP_n=1, 30",Q,2738544,Z,Z,Pressed,73,/; Z,C,,Correct,73.0,/; Z,1,1,2,True,False,False
1091,A,1108,2nd,n_back3,"LOP_n=2, 1",Q,2747380,Z,Z,Pressed,1067,/; Z,C,,Correct,1067.0,/; Z,1,2,2,False,False,True
1094,A,1108,2nd,n_back3,"LOP_n=2, 2",Q,2749108,Z,Z,Pressed,123,/; Z,C,,Correct,123.0,/; Z,1,2,2,False,False,True
1097,A,1108,2nd,n_back3,"LOP_n=2, 3",Q,2750743,Z,Z,Pressed,30,/; Z,C,,Correct,30.0,/; Z,1,2,2,True,False,False
1100,A,1108,2nd,n_back3,"LOP_n=2, 4",Q,2752874,Z,Z,Pressed,525,/; Z,C,,Correct,525.0,/; Z,1,2,2,False,False,True
1103,A,1108,2nd,n_back3,"LOP_n=2, 5",Q,2756934,Z,Z,Pressed,2455,/; Z,C,,Correct,2455.0,/; Z,1,2,2,False,False,True
1106,A,1108,2nd,n_back3,"LOP_n=2, 6",Q,2759645,Z,Z,Pressed,1106,/; Z,C,,Correct,1106.0,/; Z,1,2,2,False,False,True
1109,A,1108,2nd,n_back3,"LOP_n=2, 7",Q,2761543,Z,Z,Pressed,293,/; Z,C,,Correct,293.0,/; Z,1,2,2,False,False,True
1112,A,1108,2nd,n_back3,"LOP_n=2, 8",Q,2763378,Z,Z,Pressed,230,/; Z,C,,Correct,230.0,/; Z,1,2,2,False,False,True
1115,A,1108,2nd,n_back3,"LOP_n=2, 9",Q,2765063,Z,Z,Pressed,80,/; Z,C,,Correct,80.0,/; Z,1,2,2,True,False,False
1118,A,1108,2nd,n_back3,"LOP_n=2, 10",Q,2766811,Z,Z,Pressed,143,/; Z,C,,Correct,143.0,/; Z,1,2,2,False,False,True
1121,A,1108,2nd,n_back3,"LOP_n=2, 11",Q,2768512,Z,Z,Pressed,96,/; Z,C,,Correct,96.0,/; Z,1,2,2,True,False,False
1124,A,1108,2nd,n_back3,"LOP_n=2, 12",Q,2770270,Z,Z,Pressed,153,/; Z,C,,Correct,153.0,/; Z,1,2,2,False,False,True
1127,A,1108,2nd,n_back3,"LOP_n=2, 13",Q,2772644,Z,Z,Pressed,769,/; Z,C,,Correct,769.0,/; Z,1,2,2,False,False,True
1130,A,1108,2nd,n_back3,"LOP_n=2, 14",Q,2774323,Z,Z,Pressed,74,/; Z,C,,Correct,74.0,/; Z,1,2,2,True,False,False
1133,A,1108,2nd,n_back3,"LOP_n=2, 15",Q,2775977,Z,Z,Pressed,49,/; Z,C,,Correct,49.0,/; Z,1,2,2,True,False,False
1136,A,1108,2nd,n_back3,"LOP_n=2, 16",Q,2777642,/,/,Pressed,61,/; Z,C,,Correct,61.0,/; Z,1,2,2,True,False,False
1139,A,1108,2nd,n_back3,"LOP_n=2, 17",Q,2779540,Z,Z,Pressed,293,/; Z,C,,Correct,293.0,/; Z,1,2,2,False,False,True
1142,A,1108,2nd,n_back3,"LOP_n=2, 18",Q,2781261,Z,Z,Pressed,116,/; Z,C,,Correct,116.0,/; Z,1,2,2,False,False,True
1145,A,1108,2nd,n_back3,"LOP_n=2, 19",Q,2782990,Z,Z,Pressed,124,/; Z,C,,Correct,124.0,/; Z,1,2,2,False,False,True
1148,A,1108,2nd,n_back3,"LOP_n=2, 20",Q,2784760,Z,Z,Pressed,165,/; Z,C,,Correct,165.0,/; Z,1,2,2,False,False,True
1151,A,1108,2nd,n_back3,"LOP_n=2, 21",Q,2786381,Z,Z,Pressed,16,/; Z,C,,Correct,16.0,/; Z,1,2,2,True,False,False
1154,A,1108,2nd,n_back3,"LOP_n=2, 22",Q,2788110,Z,Z,Pressed,123,/; Z,C,,Correct,123.0,/; Z,1,2,2,False,False,True
1157,A,1108,2nd,n_back3,"LOP_n=2, 23",Q,2789847,Z,Z,Pressed,132,/; Z,C,,Correct,132.0,/; Z,1,2,2,False,False,True
1160,A,1108,2nd,n_back3,"LOP_n=2, 24",Q,2791525,Z,Z,Pressed,73,/; Z,C,,Correct,73.0,/; Z,1,2,2,True,False,False
1163,A,1108,2nd,n_back3,"LOP_n=2, 25",Q,2793822,Z,Z,Pressed,698,/; Z,C,,Correct,698.0,/; Z,1,2,2,False,False,True
1166,A,1108,2nd,n_back3,"LOP_n=2, 26",Q,2795591,/,/,Pressed,164,/; Z,C,,Correct,164.0,/; Z,1,2,2,False,False,True
1169,A,1108,2nd,n_back3,"LOP_n=2, 27",Q,2797268,Z,Z,Pressed,72,/; Z,C,,Correct,72.0,/; Z,1,2,2,True,False,False
1172,A,1108,2nd,n_back3,"LOP_n=2, 28",Q,2799307,Z,Z,Pressed,464,/; Z,C,,Correct,464.0,/; Z,1,2,2,False,False,True
1175,A,1108,2nd,n_back3,"LOP_n=2, 29",Q,2801259,Z,Z,Pressed,347,/; Z,C,,Correct,347.0,/; Z,1,2,2,False,False,True
1178,A,1108,2nd,n_back3,"LOP_n=2, 30",Q,2803378,Z,Z,Pressed,514,/; Z,C,,Correct,514.0,/; Z,1,2,2,False,False,True
1181,A,1108,2nd,n_back3,"LOP_n=2, 31",Q,2805238,Z,Z,Pressed,255,/; Z,C,,Correct,255.0,/; Z,1,2,2,False,False,True
1184,A,1108,2nd,n_back3,"LOP_n=2, 32",Q,2807009,Z,Z,Pressed,166,/; Z,C,,Correct,166.0,/; Z,1,2,2,False,False,True
1187,A,1108,2nd,n_back3,"LOP_n=2, 33",Q,2808783,Z,Z,Pressed,169,/; Z,C,,Correct,169.0,/; Z,1,2,2,False,False,True
1190,A,1108,2nd,n_back3,"LOP_n=2, 34",Q,2810495,Z,Z,Pressed,107,/; Z,C,,Correct,107.0,/; Z,1,2,2,False,False,True
1193,A,1108,2nd,n_back3,"LOP_n=2, 35",Q,2812281,Z,Z,Pressed,181,/; Z,C,,Correct,181.0,/; Z,1,2,2,False,False,True
1196,A,1108,2nd,n_back3,"LOP_n=2, 36",Q,2813952,Z,Z,Pressed,66,/; Z,C,,Correct,66.0,/; Z,1,2,2,True,False,False
1199,A,1108,2nd,n_back3,"LOP_n=2, 37",Q,2815774,Z,Z,Pressed,217,/; Z,C,,Correct,217.0,/; Z,1,2,2,False,False,True
1202,A,1108,2nd,n_back3,"LOP_n=2, 38",Q,2817567,Z,Z,Pressed,188,/; Z,C,,Correct,188.0,/; Z,1,2,2,False,False,True
1205,A,1108,2nd,n_back3,"LOP_n=2, 39",Q,2819213,Z,Z,Pressed,41,/; Z,C,,Correct,41.0,/; Z,1,2,2,True,False,False
1208,A,1108,2nd,n_back3,"LOP_n=2, 40",Q,2820991,/,/,Pressed,172,/; Z,C,,Correct,172.0,/; Z,1,2,2,False,False,True
1211,A,1108,2nd,n_back3,"LOP_n=2, 41",Q,2822655,Z,Z,Pressed,59,/; Z,C,,Correct,59.0,/; Z,1,2,2,True,False,False
1214,A,1108,2nd,n_back3,"LOP_n=2, 42",Q,2824395,Z,Z,Pressed,135,/; Z,C,,Correct,135.0,/; Z,1,2,2,False,False,True
1217,A,1108,2nd,n_back3,"LOP_n=2, 43",Q,2826103,Z,Z,Pressed,103,/; Z,C,,Correct,103.0,/; Z,1,2,2,False,False,True
1220,A,1108,2nd,n_back3,"LOP_n=2, 44",Q,2827756,Z,Z,Pressed,48,/; Z,C,,Correct,48.0,/; Z,1,2,2,True,False,False
1223,A,1108,2nd,n_back3,"LOP_n=2, 45",Q,2829429,/,/,Pressed,69,/; Z,C,,Correct,69.0,/; Z,1,2,2,True,False,False
1237,A,1108,2nd,n_back3,"LOP_n=3, 1",Q,2842557,Z,Z,Pressed,149,/; Z,C,,Correct,149.0,/; Z,1,3,2,False,False,True
1240,A,1108,2nd,n_back3,"LOP_n=3, 2",Q,2844242,Z,Z,Pressed,80,/; Z,C,,Correct,80.0,/; Z,1,3,2,True,False,False
1243,A,1108,2nd,n_back3,"LOP_n=3, 3",Q,2846413,Z,Z,Pressed,566,/; Z,C,,Correct,566.0,/; Z,1,3,2,False,False,True
1246,A,1108,2nd,n_back3,"LOP_n=3, 4",Q,2848214,Z,Z,Pressed,196,/; Z,C,,Correct,196.0,/; Z,1,3,2,False,False,True
1249,A,1108,2nd,n_back3,"LOP_n=3, 5",Q,2849907,Z,Z,Pressed,88,/; Z,C,,Correct,88.0,/; Z,1,3,2,True,False,False
1252,A,1108,2nd,n_back3,"LOP_n=3, 6",Q,2851763,Z,Z,Pressed,251,/; Z,C,,Correct,251.0,/; Z,1,3,2,False,False,True
1255,A,1108,2nd,n_back3,"LOP_n=3, 7",Q,2853439,Z,Z,Pressed,71,/; Z,C,,Correct,71.0,/; Z,1,3,2,True,False,False
1258,A,1108,2nd,n_back3,"LOP_n=3, 8",Q,2856049,Z,Z,Pressed,1005,/; Z,C,,Correct,1005.0,/; Z,1,3,2,False,False,True
1261,A,1108,2nd,n_back3,"LOP_n=3, 9",Q,2857925,Z,Z,Pressed,271,/; Z,C,,Correct,271.0,/; Z,1,3,2,False,False,True
1264,A,1108,2nd,n_back3,"LOP_n=3, 10",Q,2859699,Z,Z,Pressed,169,/; Z,C,,Correct,169.0,/; Z,1,3,2,False,False,True
1267,A,1108,2nd,n_back3,"LOP_n=3, 11",Q,2861549,Z,Z,Pressed,245,/; Z,C,,Correct,245.0,/; Z,1,3,2,False,False,True
1270,A,1108,2nd,n_back3,"LOP_n=3, 12",Q,2863667,/,/,Pressed,545,/; Z,C,,Correct,545.0,/; Z,1,3,2,False,False,True
1273,A,1108,2nd,n_back3,"LOP_n=3, 13",Q,2865612,/,/,Pressed,340,/; Z,C,,Incorrect,340.0,/; Z,0,3,2,False,False,True
1276,A,1108,2nd,n_back3,"LOP_n=3, 14",Q,2867512,Z,Z,Pressed,295,/; Z,C,,Correct,295.0,/; Z,1,3,2,False,False,True
1279,A,1108,2nd,n_back3,"LOP_n=3, 15",Q,2869746,Z,Z,Pressed,629,/; Z,C,,Incorrect,629.0,/; Z,0,3,2,False,False,True
1282,A,1108,2nd,n_back3,"LOP_n=3, 16",Q,2871634,Z,Z,Pressed,283,/; Z,C,,Correct,283.0,/; Z,1,3,2,False,False,True
1285,A,1108,2nd,n_back3,"LOP_n=3, 17",Q,2873490,Z,Z,Pressed,251,/; Z,C,,Correct,251.0,/; Z,1,3,2,False,False,True
1288,A,1108,2nd,n_back3,"LOP_n=3, 18",Q,2875357,Z,Z,Pressed,262,/; Z,C,,Incorrect,262.0,/; Z,0,3,2,False,False,True
1291,A,1108,2nd,n_back3,"LOP_n=3, 19",Q,2877141,Z,Z,Pressed,180,/; Z,C,,Correct,180.0,/; Z,1,3,2,False,False,True
1294,A,1108,2nd,n_back3,"LOP_n=3, 20",Q,2878985,Z,Z,Pressed,239,/; Z,C,,Correct,239.0,/; Z,1,3,2,False,False,True
1297,A,1108,2nd,n_back3,"LOP_n=3, 21",Q,2880707,Z,Z,Pressed,117,/; Z,C,,Correct,117.0,/; Z,1,3,2,False,False,True
1300,A,1108,2nd,n_back3,"LOP_n=3, 22",Q,2882467,Z,Z,Pressed,155,/; Z,C,,Correct,155.0,/; Z,1,3,2,False,False,True
1303,A,1108,2nd,n_back3,"LOP_n=3, 23",Q,2884352,Z,Z,Pressed,280,/; Z,C,,Correct,280.0,/; Z,1,3,2,False,False,True
1306,A,1108,2nd,n_back3,"LOP_n=3, 24",Q,2886084,Z,Z,Pressed,128,/; Z,C,,Correct,128.0,/; Z,1,3,2,False,False,True
1309,A,1108,2nd,n_back3,"LOP_n=3, 25",Q,2888104,Z,Z,Pressed,415,/; Z,C,,Correct,415.0,/; Z,1,3,2,False,False,True
1312,A,1108,2nd,n_back3,"LOP_n=3, 26",Q,2889829,Z,Z,Pressed,120,/; Z,C,,Correct,120.0,/; Z,1,3,2,False,False,True
1315,A,1108,2nd,n_back3,"LOP_n=3, 27",Q,2891456,Z,Z,Pressed,22,/; Z,C,,Correct,22.0,/; Z,1,3,2,True,False,False
1318,A,1108,2nd,n_back3,"LOP_n=3, 28",Q,2893315,Z,Z,Pressed,253,/; Z,C,,Correct,253.0,/; Z,1,3,2,False,False,True
1321,A,1108,2nd,n_back3,"LOP_n=3, 29",Q,2895168,Z,Z,Pressed,248,/; Z,C,,Correct,248.0,/; Z,1,3,2,False,False,True
1324,A,1108,2nd,n_back3,"LOP_n=3, 30",Q,2896946,Z,Z,Pressed,173,/; Z,C,,Correct,173.0,/; Z,1,3,2,False,False,True
1341,A,1108,2nd,n_back3,"LOP_n=4, 1",Q,2912834,Z,Z,Pressed,982,/; Z,C,,Correct,982.0,/; Z,1,4,2,False,False,True
1344,A,1108,2nd,n_back3,"LOP_n=4, 2",Q,2916329,/,/,Pressed,1890,/; Z,C,,Correct,1890.0,/; Z,1,4,2,False,False,True
1347,A,1108,2nd,n_back3,"LOP_n=4, 3",Q,2918968,/,/,Pressed,1034,/; Z,C,,Incorrect,1034.0,/; Z,0,4,2,False,False,True
1350,A,1108,2nd,n_back3,"LOP_n=4, 4",Q,2921253,Z,Z,Pressed,680,/; Z,C,,Correct,680.0,/; Z,1,4,2,False,False,True
1353,A,1108,2nd,n_back3,"LOP_n=4, 5",Q,2923366,Z,Z,Pressed,508,/; Z,C,,Correct,508.0,/; Z,1,4,2,False,False,True
1356,A,1108,2nd,n_back3,"LOP_n=4, 6",Q,2925217,Z,Z,Pressed,246,/; Z,C,,Incorrect,246.0,/; Z,0,4,2,False,False,True
1359,A,1108,2nd,n_back3,"LOP_n=4, 7",Q,2927512,Z,Z,Pressed,690,/; Z,C,,Incorrect,690.0,/; Z,0,4,2,False,False,True
1362,A,1108,2nd,n_back3,"LOP_n=4, 8",Q,2929587,/,/,Pressed,470,/; Z,C,,Incorrect,470.0,/; Z,0,4,2,False,False,True
1365,A,1108,2nd,n_back3,"LOP_n=4, 9",Q,2931451,Z,Z,Pressed,260,/; Z,C,,Correct,260.0,/; Z,1,4,2,False,False,True
1368,A,1108,2nd,n_back3,"LOP_n=4, 10",Q,2933322,Z,Z,Pressed,267,/; Z,C,,Correct,267.0,/; Z,1,4,2,False,False,True
1371,A,1108,2nd,n_back3,"LOP_n=4, 11",Q,2935225,Z,Z,Pressed,298,/; Z,C,,Correct,298.0,/; Z,1,4,2,False,False,True
1374,A,1108,2nd,n_back3,"LOP_n=4, 12",Q,2937308,Z,Z,Pressed,478,/; Z,C,,Correct,478.0,/; Z,1,4,2,False,False,True
1377,A,1108,2nd,n_back3,"LOP_n=4, 13",Q,2939209,Z,Z,Pressed,296,/; Z,C,,Correct,296.0,/; Z,1,4,2,False,False,True
1380,A,1108,2nd,n_back3,"LOP_n=4, 14",Q,2941968,Z,Z,Pressed,1154,/; Z,C,,Correct,1154.0,/; Z,1,4,2,False,False,True
1383,A,1108,2nd,n_back3,"LOP_n=4, 15",Q,2943859,Z,Z,Pressed,286,/; Z,C,,Correct,286.0,/; Z,1,4,2,False,False,True
1386,A,1108,2nd,n_back3,"LOP_n=4, 16",Q,2945734,Z,Z,Pressed,270,/; Z,C,,Correct,270.0,/; Z,1,4,2,False,False,True
1389,A,1108,2nd,n_back3,"LOP_n=4, 17",Q,2947575,Z,Z,Pressed,236,/; Z,C,,Correct,236.0,/; Z,1,4,2,False,False,True
1392,A,1108,2nd,n_back3,"LOP_n=4, 18",Q,2949390,Z,Z,Pressed,210,/; Z,C,,Correct,210.0,/; Z,1,4,2,False,False,True
1395,A,1108,2nd,n_back3,"LOP_n=4, 19",Q,2951212,Z,Z,Pressed,216,/; Z,C,,Correct,216.0,/; Z,1,4,2,False,False,True
1398,A,1108,2nd,n_back3,"LOP_n=4, 20",Q,2953125,/,/,Pressed,309,/; Z,C,,Correct,309.0,/; Z,1,4,2,False,False,True
1401,A,1108,2nd,n_back3,"LOP_n=4, 21",Q,2954848,/,/,Pressed,118,/; Z,C,,Correct,118.0,/; Z,1,4,2,False,False,True
1404,A,1108,2nd,n_back3,"LOP_n=4, 22",Q,2956474,/,/,Pressed,21,/; Z,C,,Correct,21.0,/; Z,1,4,2,True,False,False
1407,A,1108,2nd,n_back3,"LOP_n=4, 23",Q,2958240,Z,Z,Pressed,160,/; Z,C,,Correct,160.0,/; Z,1,4,2,False,False,True
1410,A,1108,2nd,n_back3,"LOP_n=4, 24",Q,2960618,Z,Z,Pressed,774,/; Z,C,,Correct,774.0,/; Z,1,4,2,False,False,True
1413,A,1108,2nd,n_back3,"LOP_n=4, 25",Q,2962426,Z,Z,Pressed,203,/; Z,C,,Correct,203.0,/; Z,1,4,2,False,False,True
1416,A,1108,2nd,n_back3,"LOP_n=4, 26",Q,2964751,/,/,Pressed,720,/; Z,C,,Incorrect,720.0,/; Z,0,4,2,False,False,True
1419,A,1108,2nd,n_back3,"LOP_n=4, 27",Q,2966801,Z,Z,Pressed,445,/; Z,C,,Correct,445.0,/; Z,1,4,2,False,False,True
1422,A,1108,2nd,n_back3,"LOP_n=4, 28",Q,2968600,Z,Z,Pressed,194,/; Z,C,,Correct,194.0,/; Z,1,4,2,False,False,True
